OBJECTID,Código del establecimiento,Nombre de la sede,Orden de la sede,Sector,Tipo de administración,Naturaleza jurídica,Dirección,Número telefónico,Número de fax,Correo electrónico,Página WEB,Calendario,Jornada,Nivel de atención,Tipo de discapacidad atendida,Tipo de talento especial,Grupo étnico atendido,Situación de conflicto atendida,Categoría por resultado pruebas SABER 11,Nombre Rector,Matriculados,Tasa de deserción escolar (%),Zona,Género,coord_x,coord_y
1200,311001104492,JARDIN INFANTIL TALLER DE ARTE ARCO IRIS,A,No Oficial,Privado,Sociedad,CL 87 # 9 - 06,2363700 / 5305521,5305521,tallerdeartearcoiris@hotmail.com,www.tallerdeartearcoiris.edu.co,B,Mañana,Preescolar,,,,,No Aplica,MILDRED HELENA VENEGAS CONCHA,58,No Aplica,Urbana,Mixto,"-74,04801640628847","4,66926637304858"
1201,311001019568,LICEO FRANCES LOUIS PASTEUR,A,No Oficial,Privado,Asociación,CL 87 # 7 - 77,7965040 / 2187055 / 6162583 / 6110715,6162583,proviseur@lfbogota.com,www.lfbogota.com,B,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",Visual,,,,A+,FRANCOISE VALIERE,1953,0,Urbana,Mixto,"-74,04679400220606","4,667685555317801"
1203,311001104581,JARDIN INFANTIL CASCANUECES,A,No Oficial,Privado,Sociedad,KR 18 # 94 A - 44,2360370 / 2578580 / 6230588,6182474,jcascanueces@yahoo.com,www.jardincascanueces.com,B,Mañana,Preescolar,,,,,No Aplica,ALICIA DAVILA DE VITTONE,38,No Aplica,Urbana,Mixto,"-74,05194403025517","4,681661768049108"
1205,311848000995,COLEGIO CARDENAL SANCHA,A,No Oficial,Privado,Comunidad Religiosa,CL 127 B BIS # 21 - 02,2585879 / 2586403 / 3132830956,2585879,colegiocardenalsancha@yahoo.es / secretaria@colegiocardenalsancha.edu.co,www.colegiocardenalsancha.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A+,SOR RAMONA VASQUEZ VASQUEZ,850,0,Urbana,Mixto,"-74,05072879203377","4,710565081571174"
1209,311001109125,JARDIN INFANTIL BURBUJITAS DE AMOR,A,No Oficial,Privado,Persona Natural,CL 58 SUR # 78 B - 25,4681324,,natalialancherosbarajas2203@yahoo.com / natalialancherosbarajas2203@yahoo.es,,A,Única,Preescolar,,,,,No Aplica,NATALIA LANCHEROS BARAJAS,52,0,Urbana,Mixto,"-74,17509333683489","4,606696919218956"
1210,311001092397,LICEO CARMELITA,A,No Oficial,Privado,Persona Natural,KR 77 K # 57 D - 23 SUR,7804206 / 7804270 / 4693605,,rectoria@liceocarmelita.com / oscarsanchez33@hotmail.com / rectoria@liceocarmelita.com,www.liceocarmelita.com,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",Motora,,,,A,OSCAR FERNANDO SANCHEZ NUÑEZ,449,0,Urbana,Mixto,"-74,17332096706753","4,606277864787529"
1211,311001077525,LICEO Y JARDIN INFANTIL FANTASIAS DE PIOLIN,A,No Oficial,Privado,Persona Natural,CL 69 D SUR # 79 - 11,7758465,7758465,liceofp@yahoo.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,GLADYS REY RAMIREZ,419,0,Urbana,Mixto,"-74,192007562606","4,604022812590346"
1214,311001108714,COLEGIO PSICOPEDAGOGICO MENTOR,A,No Oficial,Privado,Persona Natural,CL 56 A SUR # 79 B - 14,7807593,,colegiopsicopedagogicomentor@gmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,MYRIAM QUINTERO CORTES,244,"0,88",Urbana,Mixto,"-74,17456881143882","4,61193037295734"
1215,311001033579,INSTITUTO TENERIFE,A,No Oficial,Privado,Persona Natural,CL 56 A SUR # 78 N - 51,7752747,,institutotenerife@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,B,SATURIA GOENAGA OTERO,290,0,Urbana,Mixto,"-74,173542039764","4,611185928766673"
1216,311001050295,LICEO VIDA INFANTIL,A,No Oficial,Privado,Persona Natural,CL 57 A SUR # 78 J - 04,7778865 / 7193975,,liceovidainfantil@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,CONCEPCION GARAY,158,0,Urbana,Mixto,"-74,17308454395949","4,609333483788619"
1238,311001106886,LICEO JEFFERSON,A,No Oficial,Privado,Persona Natural,KR 87 I # 33 - 06 SUR,2659592,2659592,liceo_jefferson07@yahoo.es,,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria",,,,,No Aplica,MARIA CRISTINA GUTIERREZ CERVANTES,277,0,Urbana,Mixto,"-74,162773466431","4,639848954444433"
1240,311001091838,COLEGIO TRIANGULO PATIO BONITO,A,No Oficial,Privado,Persona Natural,CL 38 SUR # 86 C - 40,4000232 / 2647606,4001128,colegiotriangulosedepatiobonito@yahoo.com,www.institutotriangulo.edu.co,A,Mañana / Nocturna / Fin de semana,Básica Primaria / Básica Secundaria / Media,,,,,No Aplica,EDGAR LIBARDO NOVOA JIMENEZ,308,No Aplica,Urbana,Mixto,"-74,1648605160424","4,635618225156337"
1244,311001035253,COLEGIO EL DUQUE DE RIVAS,A,No Oficial,Privado,Fundación,KR 80 H # 50 A - 09 SUR,4502425,4502425,colegioelduquederivas@gmail.com,,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A,RUT URUENA SANABRIA,471,"2,19",Urbana,Mixto,"-74,17264499379938","4,619306259706983"
1246,311001000034,LICEO RODRIGO ARENAS BETANCOURT,A,No Oficial,Privado,Persona Natural,KR 80 I # 54 - 18 SUR,2657394 / 2655193,,liceorab@etb.net.co / liceorab1@gmail.com,www.liceorodrigoarenasbetancourt.com,A,Única,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A,ANA LUISA CARDONA ARIAS,766,0,Urbana,Mixto,"-74,17534897311023","4,617257914375456"
1247,311001087024,LICEO INFANTIL Y GUARDERIA LOS TATICOS,A,No Oficial,Privado,Persona Natural,CL 47 SUR # 78 G - 31,2996203 / 4509314,,paoladiazrodriguez@yahoo.es,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,PAOLA ANDREA DIAZ RODRGUEZ,13,0,Urbana,Mixto,"-74,16517990305852","4,613749093816235"
1248,311001094691,GIMNASIO SABIDURIA DEL FUTURO,A,No Oficial,Privado,Persona Natural,KR 78 C # 47 A - 43 SUR,4536178,,gimsabiduria@yahoo.es,,A,Mañana,"Preescolar, Básica Primaria",Cognitiva,,,,No Aplica,OLGA YANETH GARZON HERNANDEZ,256,"0,38",Urbana,Mixto,"-74,16471587380693","4,612159799392468"
1249,311001109133,LICEO MODERNO SAN MARCOS,A,No Oficial,Privado,Persona Natural,KR 88 B # 2 - 06,4018430 / 3193180493,4000413,labdreams@gmail.com / marcelarc2007@gmail.com / lmsanmarcos2007@gmail.com,,A,Única,"Preescolar, Básica Primaria",,,,,No Aplica,MARCELA RODRIGUEZ,220,No Aplica,Urbana,Mixto,"-74,16102239931229","4,642507853236154"
1251,311001097615,LICEO ERNESTO CARDENAL,A,No Oficial,Privado,Persona Natural,KR 80 P # 75 - 22 SUR,7192397,,liceoernestocardenal@hotmail.com / liceoernesto.cardenal@gmail.com,,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria",,,,,No Aplica,CARLOS MARIO SALDARRIAGA SANCHEZ,743,0,Urbana,Mixto,"-74,20303064033709","4,610810186977261"
1256,311001093822,LICEO PARQUE DE MORAVIA,A,No Oficial,Privado,Persona Natural,KR 72 M # 42 C - 06 SUR,7244521,,liceoparquedemoravia@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,RAFAEL LEONARDO GUTIERREZ NIÑO,248,0,Urbana,Mixto,"-74,15192123119897","4,606018466943374"
1260,311001089876,LICEO MODERNO SALVADOR ALLENDE,A,No Oficial,Privado,Persona Natural,KR 87 B # 63 A - 18 SUR,7839663,,isa7641@hotmail.com,,A,Mañana,Básica Primaria,,,,,No Aplica,NIBIA ISABEL MOSCOSO ALBA,73,"1,61",Urbana,Mixto,"-74,19164587841472","4,621467555851482"
1261,311102001074,COLEGIO GIOVANNI ANTONIO FARINA,A,No Oficial,Privado,Comunidad Religiosa,KR 88 C # 54 F - 29 SUR,7477643,7851618,colfarina@hotmail.com / hnasdoroteas@etb.net.co / colfarinaadmon@gmail.com,www.colfarina.com,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A+,HNA MARIA VAHOS GALLEGO,931,"1,15",Urbana,Mixto,"-74,18653021990836","4,6290562391153305"
1262,311001042934,COLEGIO ANTARES,A,No Oficial,Privado,Persona Natural,KR 68 G # 39 D - 25 SUR,2040748 / 3118735308,2300982,col_antares@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,B,GINES SALCEDO GARZON,467,"3,93",Urbana,Mixto,"-74,14024916469253","4,602283212026915"
1229,311001010382,COLEGIO PARROQUIAL SAN ANDRES APOSTOL,A,No Oficial,Privado,Comunidad Religiosa,TV 68 G # 44 - 31 SUR,2382113,2382113,parroquialsanandres@yahoo.es,www.colparroquialsanandres.com,A,Mañana,"Básica Primaria, Básica Secundaria, Media",,,,,A,PBRO PEDRO JOSE RODRIGUEZ BALDION,403,0,Urbana,Mixto,"-74,1439315728412","4,597883779182985"
1230,311001095809,JARDIN INFANTIL EL ROSAL DE MI INFANCIA,A,No Oficial,Privado,Persona Natural,CL 44 B SUR # 68 D - 28,7242172,,adalgizaladino@yahoo.es,,A,Única,Preescolar,,,,,No Aplica,ADALGIZA LADINO APONTE,67,0,Urbana,Mixto,"-74,14424234591205","4,596899670417366"
1231,311001039623,GIMNASIO INFANTIL YAYITA,A,No Oficial,Privado,Persona Natural,CL 56 A SUR # 70 A - 03/07,2047369,8015116,gimyayita@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,MARIBEL MARULANDA TORRES,144,0,Urbana,Mixto,"-74,16149256405728","4,6010905435906775"
1236,311001090645,LICEO FALAN,A,No Oficial,Privado,Persona Natural,KR 78 B # 58 P - 03 SUR,5762757 / 5762758,5762758,liceofalan@hotmail.com,,A,Completa,Preescolar / Básica Primaria,,,,,No Aplica,SANDRA YANETH RUIZ ABELLA,166,"2,35",Urbana,Mixto,"-74,17853290341279","4,603551878797203"
1166,311001004072,LICEO LOS ALCAZARES,A,No Oficial,Privado,Persona Natural,KR 26 # 68 - 95,2505743 / 2239920,2505743,liceolosalcazares@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,DILIANA ABELLA DELGADO,204,4,Urbana,Mixto,"-74,07000207279269","4,660999176848706"
1168,311001016976,COLEGIO MERCEDARIO SAN PEDRO NOLASCO,A,No Oficial,Privado,Comunidad Religiosa,CL 68 # 18 - 14,2173003,2173293,colmercedariospn@hotmail.es,www.colegiosanpedronolasco.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria",,,,,A,JACK EDUARDO TOLOZA FERNANDEZ,372,0,Urbana,Mixto,"-74,06586836631666","4,657192588835457"
1169,311001106908,COLEGIO GIMNASIO AMERICANO,A,No Oficial,Privado,Corporación,CL 71 # 14 - 72,5415064,5429875,info@colegiogimnasioamericano.edu.co,www.colegiogimnasioamericano.edu.co,A,Fin de semana,Básica Primaria / Básica Secundaria / Media,Cognitiva,,,,No Aplica,OLGA CECILIA AJIACO AJIACO,281,No Aplica,Urbana,Mixto,"-74,06244835965578","4,658613557839287"
1173,311001091609,COLEGIO TRIANGULO CHAPINERO,A,No Oficial,Privado,Persona Natural,AV CARACAS # 67 - 33,2101111,2480543,info@institutotriangulo.edu.co,www.institutotriangulo.edu.co,A,Mañana / Nocturna / Fin de semana,Básica Primaria / Básica Secundaria / Media,,,,,No Aplica,LUIS HENRY MORALES CADENA,185,No Aplica,Urbana,Mixto,"-74,06344229611031","4,654700005272297"
1174,311001026190,COLEGIO DE NUESTRA SEÑORA DE CHIQUINQUIRA FEMENINO,A,No Oficial,Privado,Sociedad,CL 63 # 15 - 70,2499992 / 2496521,2481797,colchiquinquira@hotmail.com,www.coldechiquinquira.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A,No Aplica,0,No Aplica,Urbana,Mixto,"-74,0662978733119","4,650364218722051"
1176,311001006253,COLEGIO MARIA TERESA,A,No Oficial,Privado,Persona Natural,KR 27 A # 63 D BIS - 08,2492008 / 2485066,2486730,comariateresasc@yahoo.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,MARIA TERESA SANCHEZ DE CATAÑO,322,0,Urbana,Mixto,"-74,07429498499157","4,655097359024142"
1177,311001009929,FUNDACION DE ASISTENCIA SOCIAL MADRE RAFOLS,A,No Oficial,Privado,Comunidad Religiosa,KR 28 A # 63 - 39,2558813,2558813,madrerafols@hotmail.com,,A,Mañana,Preescolar,,,,,No Aplica,HNA MARIA TERESA ARIAS BASTO,82,0,Urbana,Mixto,"-74,07716637164383","4,652319297412984"
1179,311001092681,TALLER DE CREACION INFANTIL,A,No Oficial,Privado,Persona Natural,KR 28 C # 85 - 06,6357847 / 6357847,,myrodriguezr@hotmail.com,,A,Mañana,Preescolar,,,,,No Aplica,MARTHA YOLANDA RODRIGUEZ R,25,0,Urbana,Mixto,"-74,06546937509165","4,673295914883584"
1180,311769004276,JARDIN INFANTIL LUKAS KINDERGARDEN,A,No Oficial,Privado,Persona Natural,CL 83 A # 22 - 25,2572113 / 8003826,8003826,lukaskindergarten@hotmail.com,www.lukaskindergarten.com,A,Mañana,Preescolar,,,,,No Aplica,NANCY VIATELA PORTILLO,29,0,Urbana,Mixto,"-74,06188655237877","4,671603859581049"
1188,311001002061,COLEGIO BILINGUE DE NUESTRA SEÑORA DE LA CONSOLACION,A,No Oficial,Privado,Comunidad Religiosa,CL 70 # 12 - 55,2490154 / 2120658,2120658,colconsolbogota@yahoo.com,www.colconsolacion.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A+,HNA DEISSY LEIVA ESLAVA,267,No Aplica,Urbana,Mixto,"-74,06179389385214","4,655607958391167"
1329,311001109052,JARDIN INFANTIL FUNDACION MANUELA,A,No Oficial,Privado,Fundación,CL 40 A SUR # 52 C - 34,2306345 / 5635809,5637435,funmanuela@hotmail.com,,A,Mañana,Preescolar,,,,,No Aplica,MARIA HELENA ROZO BAUTISTA,51,0,Urbana,Mixto,"-74,133754993772","4,599952815342419"
1332,311001100471,JARDIN INFANTIL LA CASITA DE CHENANO,A,No Oficial,Privado,Persona Natural,AV LAS AMERICAS # 69 B - 59,2601386 / 3204942286,5659456,academchenano@gmail.com,www.preescolarchenano.edu.co,A,Mañana,Preescolar,Auditiva / Motora / Autismo,,,,No Aplica,SOLANYI XIMENA FLORIAN CAMPOS,301,No Aplica,Urbana,Mixto,"-74,12963838133751","4,6290145132753375"
1334,311001029407,COLEGIO NUEVA GENERACION DUMBO,A,No Oficial,Privado,Persona Natural,CL 4 # 70 C - 48,4142933,4142933,jardiinfantildumbo@yahoo.com / cngd.ga@gmail.com,www.colegionuevageneraciondumbo.edu.co,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,AURA LILIA NUÑEZ DE VIVAS,116,"1,12",Urbana,Mixto,"-74,13387611362175","4,625770221178533"
1336,311001010617,COLEGIO INTEGRACION MODERNA,A,No Oficial,Privado,Persona Natural,CL 4 # 71 A - 41,3104808482 / 2901653 / 4176260,4176260,colmixto@yahoo.es / restaurantecim@yahoo.es,www.integracionmoderna.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A+,TATIANA LUISA FERNANDA CORREA PEREZ,1089,"0,09",Urbana,Mixto,"-74,13471772544851","4,626562455733608"
1338,311001040346,COLEGIO NUEVO LICEO ACADEMICO,A,No Oficial,Privado,Persona Natural,CL 8 SUR # 68 F - 17,4203088 / 2617024 / 3112100899,,nuevoliceoacademico@hotmail.com / primariacarolina@gmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,ANA ROSA GORDILLO ROCHA,176,0,Urbana,Mixto,"-74,12920067541869","4,617819380966425"
1341,311001033170,LICEO PSICOPEDAGOGICO INFANTIL CELESTIN FREINET,A,No Oficial,Privado,Persona Natural,CL 18 SUR # 68 H - 46,5632753,5632753,celestinfreinet25@hotmail.com,,A,Mañana,Preescolar,,,,,No Aplica,ILDA MARIA MORA LOPEZ,94,0,Urbana,Mixto,"-74,12887133057765","4,6146389980722375"
1277,311001047847,CENTRO DE DESARROLLO INFANTIL SUSAN LUDINGTON,A,No Oficial,Privado,Persona Natural,KR 35 BIS # 58 - 55,2214094 / 2219487,,info@cedesusanludington.com / ardilaadriana@gmail.com / susanpreescolar@gmail.com,www.susanludington.com,A,Mañana,Preescolar,Cognitiva / Autismo,,,,No Aplica,ADRIANA ISABEL ARDILA ROJAS,15,No Aplica,Urbana,Mixto,"-74,07974274257363","4,648563146444767"
1278,311001027846,GIMNASIO NICOLAS DE FEDERMAN,A,No Oficial,Privado,Sociedad,CL 61 # 37 - 05,2213804 / 2212328 / 2214105 / 2213804,,gnfederman@gmail.com,www.gimnasionicolasdefederman.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A+,DIANA MAGNOLIA LOPEZ ROJAS,119,0,Urbana,Mixto,"-74,08135581588829","4,651208771837888"
1280,311001108609,JARDIN INFANTIL UNIVERSO MAGICO,A,No Oficial,Privado,Persona Natural,KR 36 A # 57 - 95,2218629 / 3001322,,nicolasa@unimagico.com / nellystella1031@hotmail.com / unimagico5@hotmail.com,www.unimagico.com,A,Mañana,Preescolar,,,,,No Aplica,NELLY STELLA GARAY REYES,74,0,Urbana,Mixto,"-74,08140091041723","4,64761714660004"
1281,311001076308,LICEO INFANTIL JUGUEMOS APRENDIENDO,A,No Oficial,Privado,Persona Natural,KR 37 # 57 - 44,2215108,,liceoinfantiledu@gmail.com,,A,Mañana,Preescolar,,,,,No Aplica,JULIO ALBERTO ESPITIA MATALLANA,42,0,Urbana,Mixto,"-74,08164867565407","4,647167334736988"
1283,311001008159,COLEGIO SANTA CECILIA DE TUNJUELITO,A,No Oficial,Privado,Sociedad,KR 11 # 52 - 41 SUR,4661013 / 4661014,2793757,colsct@yahoo.com,www.colegiosantaceciliadetunjuelito.com,A,Mañana,"Preescolar, Básica Primaria",Auditiva / Motora,,Afrocolombiano,,No Aplica,ROSA AMPARO CHAVES SILVA,895,"0,28",Urbana,Mixto,"-74,12428312328025","4,5587706888982815"
1287,311001093857,CORPORACION EDUCATIVA OBED EDOM,A,No Oficial,Privado,Persona Natural,DG 55 A # 5 B - 60 SUR,5677509,5677509,corpoeduobededom@hotmail.es / corporacionobededom@gmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,Afrocolombiano,,No Aplica,CARMEN AURORA RAMIREZ CASTAÑEDA,139,0,Urbana,Mixto,"-74,11809111777352","4,542052977744537"
1292,311001091285,COLEGIO SANTA MARGARITA REINA DE ESCOCIA,A,No Oficial,Privado,Persona Natural,KR 17 D BIS # 65 - 62 SUR,7651929,7911435,santamargaritacaro@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,JACQUELINE CARO OBANDO,89,0,Urbana,Mixto,"-74,13971712219417","4,552878967949579"
1293,311001099154,COLEGIO SOLEDAD SAMPER,A,No Oficial,Privado,Sociedad,KR 5 # 55 A - 17 SUR,7100645,7100645,dianavrp@yahoo.com,,A,Completa,Preescolar / Básica Primaria,Cognitiva,,,,No Aplica,DIANA BIANEY RODRIGUEZ PEÑA,80,"10,9",Urbana,Mixto,"-74,11688806699556","4,540652598224319"
1295,311001045313,LICEO JUAN VERDEJO,A,No Oficial,Privado,Persona Natural,CL 77 A SUR # 0 - 44,7601543,7681068,liceovdj@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,GRACIELA NIÑO DE LOPEZ,180,"2,27",Urbana,Mixto,"-74,11565727624163","4,511051031477918"
1296,311001037477,COLEGIO CANDELARIA LA NUEVA,A,No Oficial,Privado,Persona Natural,KR 27 # 64 B - 03 SUR,7188668,7188668,colcanu@yahoo.es,www.colegiocandelarialanueva.edu.co,A,Mañana,"Preescolar, Básica Primaria",Cognitiva,,,,No Aplica,PABLO ARTURO YOSA REY,68,No Aplica,Urbana,Mixto,"-74,14950078893786","4,568191407511113"
1301,311001101264,COLEGIO JUVENTUD DEL FUTURO,A,No Oficial,Privado,Persona Natural,DG 71 B SUR # 18 I - 65,7650766,,coljuventudfuturo@yahoo.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,YENNY VIVIANA ALVAREZ SALINAS,156,0,Urbana,Mixto,"-74,14924465409754","4,546761729176805"
1303,311001088705,LICEO MAURITANIA,A,No Oficial,Privado,Persona Natural,CL 23 C SUR # 63 B - 04,7156976,,yennyf74@hotmail.com / yanethmosqueramoreno@hotmail.com / yacamo2008@hotmail.com,,A,Mañana,"Básica Primaria, Básica Secundaria",,,,,No Aplica,EVELYN MORENO VALENCIA,144,No Aplica,Urbana,Mixto,"-74,14809024439727","4,56811331430425"
1305,311001076448,COLEGIO DIOS ES AMOR LUCERO ALTO,A,No Oficial,Privado,Corporación,KR 18 M # 67 A - 47 SUR,7650694 / 3184023621 / 3203459812,7650694,lezamita_g@hotmail.com,www.cdaeducacion.org,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria",Motora,,,,B,GUILLERMO RAMIREZ BP,854,No Aplica,Urbana,Mixto,"-74,14669060720087","4,552619803266433"
1306,311001095051,COLEGIO NUEVA VIDA CIUDAD BOLIVAR,A,No Oficial,Privado,Comunidad Religiosa,CL 71 C SUR # 27 - 96,7905139,7905139,colnuevavida111@@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,YENNY ASTRID CHAVES BAQUERO,127,0,Urbana,Mixto,"-74,15890494891505","4,5525768237604325"
1307,311001097721,LICEO PEDAGOGICO ENRIQUE PESTALOZZI,A,No Oficial,Privado,Persona Natural,CL 96 SUR # 4 B - 24 ESTE,2001615 / 3212645402,,pestalozzi98@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",Cognitiva,,,,No Aplica,No Aplica,0,0,Urbana,Mixto,"-74,11038403526814","4,497945830030846"
1308,311848003471,GIMNASIO DE TOLEDO,A,No Oficial,Privado,Persona Natural,CL 92 BIS SUR # 5 - 64 ESTE,7685134 / 7647329,7685134 / 7685134 / 7647329 / 7685134,fun_stodomingo_guzman@hotmail.com / urivares@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,HERNANDO TACHA DAZA,120,"15,6",Urbana,Mixto,"-74,10621769209952","4,4991034224011015"
1310,311001102961,JARDIN INFANTIL EL PORTAL DE ASTURIAS,A,No Oficial,Privado,Persona Natural,CL 19 B SUR # 53 A - 27,2620552,,portal_de_asturias@hotmail.com,,A,Mañana,Preescolar,,,,,No Aplica,GLORIA ADJALY OTALORA SALCEDO,55,0,Urbana,Mixto,"-74,12598236030202","4,611454975424647"
1311,311001099511,COLEGIO LATINOAMERICA,A,No Oficial,Privado,Persona Natural,CL 49 SUR # 88 G - 04,5702162 / 5702137 / 3158114588,,luyer1007@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,LUZ YANETH ESPINOSA RAMIREZ,283,"2,09",Urbana,Mixto,"-74,17873017165255","4,633321607838439"
1316,311001024472,LICEO SAN BERNARDO,A,No Oficial,Privado,Persona Natural,KR 40 A # 28 - 25 SUR,2028327 / 7202186,7202186,liceosanbernardo@gmail.com,www.liceosanbernardo.edu.co,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A,LUIS EDUARDO PIEROS BOHORQUEZ,389,"6,13",Urbana,Mixto,"-74,12013883824345","4,600724576253548"
1317,311001101175,JARDIN INFANTIL SALACUNA RAYITOS DEL SOL,A,No Oficial,Privado,Persona Natural,KR 40 # 28 A - 38 SUR,4078877 / 2035192 / 7277064,,jirayitosdesol@gmail.com / rayitosdesoladmon@gmail.com,www.rayitosdesol.edu.co,A,Mañana,Preescolar,,,,,No Aplica,GIOVANNA VILLAMIZAR VARGAS,74,0,Urbana,Mixto,"-74,1199420703653","4,5998301765766385"
1323,311001004234,COLEGIO FERNANDO V DE ARAGON Y CASTILLA,A,No Oficial,Privado,Persona Natural,CL 42 B BIS # 51 D - 54,2300677 / 2382317,,colfer5@hotmail.com,,A,Mañana,"Básica Primaria, Básica Secundaria, Media",,,,,C,JAIRO CORTES MORALES,140,"5,59",Urbana,Mixto,"-74,13332267594825","4,595052764080292"
1324,311001089124,JARDIN INFANTIL YUPER,A,No Oficial,Privado,Persona Natural,KR 51 B # 38 B - 04 SUR,2381635,,yuper_o@hotmail.com,,A,Mañana,Preescolar,,,,,No Aplica,YAMILE URIBE PERDOMO,51,0,Urbana,Mixto,"-74,12880641831522","4,598630568081817"
1327,311001107432,GIMNASIO INFANTIL FEDERICO FROEBEL,A,No Oficial,Privado,Sociedad,CL 32 SUR # 52 A - 54,7100349,,gimfedebel@hotmail.com,,A,Completa,Preescolar,Motora,,,,No Aplica,SANDRA MILENA MENDEZ MUÑOZ,60,0,Urbana,Mixto,"-74,12864076628188","4,605004839518948"
1328,311001094021,LICEO INFANTIL TRENCITO DE PAPEL,A,No Oficial,Privado,Persona Natural,KR 52 A # 39 A - 14 SUR,7526675 / 2380772 / 7110405,,trencitodepapel1337@gmail.com,,A,Completa,Preescolar,Motora,,,,No Aplica,MARTHA CECILIA GONZALEZ ROJAS,99,No Aplica,Urbana,Mixto,"-74,13176902439301","4,599960734452418"
1343,311001000107,GIMNASIO INFANTIL BAUTISTA,A,No Oficial,Privado,Persona Natural,KR 68 M # 37 D - 77 SUR,7135115,7135115,blancamelbab@hotmail.com,,A,Mañana,"Preescolar, Básica Primaria",,,,,No Aplica,BLANCA MELBA BAUTISTA CANO,68,0,Urbana,Mixto,"-74,1397542576497","4,6083443837171085"
1344,311001033439,LICEO NUESTRA SEÑORA DE TORCOROMA,A,No Oficial,Privado,Persona Natural,TV 68 G # 35 A - 15 SUR,2040940,2040940,lnsratorco@yahoo.com,www.liceonuestrasenoradetorcoroma.com,A,Mañana,"Preescolar, Básica Primaria, Básica Secundaria, Media",,,,,A+,ANTONY ACOSTA CAICEDO,1218,0,Urbana,Mixto,"-74,13550392559529","4,608119789481228"
