OBJECTID,Código del establecimiento,Nombre del establecimiento,Código de la sede,Nombre de la sede,Orden de la sede,Sector,Tipo de administración,Naturaleza jurídica,Dirección,Número telefónico,Número de fax,Correo electrónico,Página WEB,Calendario,Jornada,Nivel de atención,Modelo educativo,Proyecto pedagógico,Tipo de discapacidad atendida,Tipo de talento especial,Grupo étnico atendido,Situación de conflicto atendida,Beneficiarios refrigerio escolar,Beneficiarios comida caliente,Beneficiarios ruta escolar,Beneficiarios subsidio transporte,Usuarios programa “Al colegio en BICI”,Categoría por resultado pruebas SABER 11,Tasa de deserción escolar (%),Zona,Género,coord_x,coord_y
635,111001075663,COLEGIO ESTRELLA DEL SUR (IED),111001106577,ESTRELLA DEL SUR,D,Oficial,Distrital,Oficial,KR 18 D # 73 - 50 SUR,7914034 / 7911407 / 7911572,7914034 EXT 102,coldiestrelladelsur19@redp.edu.co,,A,Mañana / Tarde,Básica Secundaria / Media,Educación Tradicional,,Otra,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14502378229287","4,544451902169643"
636,111001075663,COLEGIO ESTRELLA DEL SUR (IED),111001107123,ISABELITA TEJADA,F,Oficial,Distrital,Oficial,KR 18 A # 70 B - 30 SUR,7653331 / 7656833 / 7914034,,coldiestrelladelsur19@redp.edu.co,,A,Tarde,Básica Primaria,Educación Tradicional / Aceleración del Aprendizaje,,,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14339860687468","4,545987890793118"
637,111001109304,COLEGIO FANNY MIKEY (IED),111001109304,FANNY MIKEY,A,Oficial,Distrital,Oficial,KR 18 N # 70 A - 05 SUR,7921136 / 7921164,7921164,colfannymikey@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,40x40,,,,Desplazado,0,1730,0,15,0,C,0,Urbana,Mixto,"-74,15293041835208","4,549526475807148"
638,111001044385,COLEGIO GUILLERMO CANO ISAZA (IED),111001044385,GUILLERMO CANO ISAZA,A,Oficial,Distrital,Oficial,KR 16 C # 62 - 35 SUR,7650665 / 7661134 / 7901300,7650665 / 7661134,cedguillermocanoi19@redp.edu.co,,A,Mañana / Tarde / Noche,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Otro / Educación para Jóvenes en Extraedad y Adultos,,Otra,,,Desplazado,2785,0,0,34,0,B,"4,47",Urbana,Mixto,"-74,13625272528351","4,5568118213458515"
639,111001020320,COLEGIO ISMAEL PERDOMO (IED),111001020320,ISMAEL PERDOMO,A,Oficial,Distrital,Oficial,CL 64 SUR # 71 F - 18,7759068 / 7757889,7754274,cedismaelperdomo19@redp.edu.co,,A,Mañana / Tarde / Noche,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Educación para Jóvenes en Extraedad y Adultos,,Auditiva / Visual / Cognitiva / Autismo / Otra,,Indígena / Afrocolombiano,Desplazado / Desvinculado,2474,0,0,52,0,No Aplica,"0,13",Urbana,Mixto,"-74,16534814403649","4,5874068440837155"
640,111001036561,COLEGIO JOSE JAIME ROJAS (IED),111001036561,JOSE JAIME ROJAS,A,Oficial,Distrital,Oficial,CL 77 A SUR # 18 M - 79,7921333 / 7655502,7921333,Coljosejaimerojas@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,,,,Desplazado,0,840,0,1,0,C,"0,55",Urbana,Mixto,"-74,1506112287999","4,539862352259963"
641,111001107115,COLEGIO JOSE MARIA VARGAS VILA (IED),111001107115,JOSE MARIA VARGAS VILA,A,Oficial,Distrital,Oficial,DG 74 B BIS SUR # 26 C - 12,7619514 / 7650529 / 7619512 / 7619879,7619512 EXT 102,coljosemarivargvila@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,40x40,Auditiva / Motora,,,Desplazado,0,2326,0,16,0,C,"16,7",Urbana,Mixto,"-74,16230924673658","4,543188460690908"
642,111001047457,COLEGIO LA ARABIA (IED),111001047457,LA ARABIA,A,Oficial,Distrital,Oficial,KR 18 H # 81 D - 69 SUR INT 1,5691883,5691883,escdiarabia19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,40x40,Cognitiva / Múltiple,,Indígena,Desplazado,739,0,0,12,0,No Aplica,0,Urbana,Mixto,"-74,14727947802241","4,533359337857319"
652,111001047678,COLEGIO PARAISO MIRADOR (IED),111001104213,PARAISO MIRADOR,B,Oficial,Distrital,Oficial,CL 71 J SUR # 27 - 57,7657710,7913246,escdiparaisomirado19@redp.edu.co,,A,Mañana / Tarde,Básica Primaria,Educación Tradicional / Aceleración del Aprendizaje,,Auditiva,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,15913396990516","4,549529558961358"
653,111001047678,COLEGIO PARAISO MIRADOR (IED),111001106569,PARAISO MIRADOR,C,Oficial,Distrital,Oficial,KR 27 B # 71 C - 12 SUR,7921215,7913246,escdiparaisomirado19@redp.edu.co,,A,Mañana / Tarde / Fin de Semana,Básica Primaria / Básica Secundaria / Media,Educación Tradicional / Educación para Jóvenes en Extraedad y Adultos,,Visual / Cognitiva,,,Desplazado / Hijo Desmovilizado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,1589486384789","4,55236082654099"
654,111001014524,COLEGIO RAFAEL URIBE URIBE (IED),111001014524,RAFAEL URIBE URIBE,A,Oficial,Distrital,Oficial,DG 71 B SUR # 18 I - 20,7912395,7903666,escdirafaeluribeur19@redp.edu.co,www.colegiorafaeluribe19.edu.co,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,Cognitiva,,Indígena,Desplazado,1758,0,0,15,0,B,"0,74",Urbana,Mixto,"-74,14891151117948","4,54728623884515"
655,111001014486,COLEGIO REPUBLICA DE MEXICO (IED),111001014486,REPUBLICA DE MEXICO,A,Oficial,Distrital,Oficial,CL 64 SUR # 16 D - 50,7657265 / 7912081 / 7912015,7912015 / 7657265,escdirepdemexico19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,,Auditiva / Motora / Cognitiva / Autismo,,,Desplazado,2465,0,0,40,0,B,"2,92",Urbana,Mixto,"-74,1364513760305","4,5548018900785285"
656,111001036781,COLEGIO RODRIGO LARA BONILLA (IED),111001036781,RODRIGO LARA BONILLA,A,Oficial,Distrital,Oficial,KR 43 A # 66 - 51 SUR,7187796 / 7173284,7168031 EXT 15,coldirodrigolarabo19@redp.edu.co,www.colegio.redp.edu.co/rodrigolarabonil,A,Mañana / Tarde / Noche,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Educación para Jóvenes en Extraedad y Adultos,40x40,Visual / Cognitiva,,,Desplazado,2847,1046,0,83,0,B,0,Urbana,Mixto,"-74,15307257225422","4,570913133578185"
657,111001036781,COLEGIO RODRIGO LARA BONILLA (IED),111001013404,JOSE CELESTINO MUTIS,B,Oficial,Distrital,Oficial,CL 64 SUR # 29 - 19,7181047,7311720,coldirodrigolarabo19@redp.edu.co,www.colegio.redp.edu.co/rodrigolarabonil,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,40x40,Visual / Cognitiva,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14995191299208","4,56870570850979"
658,211850001317,COLEGIO RURAL JOSE CELESTINO MUTIS (IED),211850001317,JOSE CELESTINO MUTIS,A,Oficial,Distrital,Oficial,KM 10 VIA QUIBA LOTE EL CLAVEL,3142429727,,colrjosecelestinomutis@redp.edu.co / edelmarojas@gmail.com,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,40x40,,,,Desplazado,0,1713,862,1,0,B,"2,14",Rural,Mixto,"-74,15231263076151","4,510598446243119"
659,211850001121,COLEGIO RURAL PASQUILLA (IED),211850001121,PASQUILLA,A,Oficial,Distrital,Oficial,KM 5 VIA OLARTE,6392250,6392250,cedpasquilla19@redp.edu.co / marthicasuot@hotmail.com,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,40x40,Auditiva / Motora / Cognitiva,,Afrocolombiano,Desplazado,1291,0,1066,1,0,B,"0,73",Rural,Mixto,"-74,15674672398708","4,444668335901884"
660,211850001121,COLEGIO RURAL PASQUILLA (IED),211850001155,SANTA BARBARA,B,Oficial,Distrital,Oficial,KM 12 VIA SAN JUAN DE SUMAPAZ,6392250,,cedpasquilla19@redp.edu.co,,A,Mañana,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,40x40,,,,,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rural,Mixto,"-74,15333888590503","4,398140592222146"
661,211850001121,COLEGIO RURAL PASQUILLA (IED),211850001139,PASQUILLITA,C,Oficial,Distrital,Oficial,KM 8 VIA PASQUILLA,6392250,,cedpasquilla19@redp.edu.co / marthicasuot@hotmail.com,,A,Mañana,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,40x40,,,,,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rural,Mixto,"-74,15889777407088","4,430499190392581"
662,211850001171,COLEGIO RURAL QUIBA ALTA (IED),211850001171,QUIBA ALTA,A,Oficial,Distrital,Oficial,KM 24 VIA QUIBA,2009827,,escdiquibaalta19@redp.edu.co / ruralquiba@gmail.com,www.colegioruralquibaalta.edu.co,A,Mañana / Tarde,Básica Primaria / Básica Secundaria / Media,Educación Tradicional / Otro,40x40,,,,Desplazado,1236,0,1092,0,0,B,0,Rural,Mixto,"-74,16491478326871","4,51359754970282"
663,211850001171,COLEGIO RURAL QUIBA ALTA (IED),211001020251,QUIBA BAJA,B,Oficial,Distrital,Oficial,KM 20 VIA QUIBA,,,escdiquibaalta19@redp.edu.co / ruralquiba@gmail.com,www.colegioruralquibaalta.edu.co,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,40x40,,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Rural,Mixto,"-74,17187107272423","4,5275750534129"
664,111001076937,COLEGIO SAN FRANCISCO (IED),111001076937,SAN FRANCISCO,A,Oficial,Distrital,Oficial,KR 22 # 64 - 29 SUR,7312679 / 7178689 / 7174266 / 7164266,7312731 / 7178689,coldisanfrancisco19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,,Auditiva / Múltiple,,Afrocolombiano,Desplazado / Hijo Desmovilizado,3467,0,0,73,0,B,"7,49",Urbana,Mixto,"-74,14711718568826","4,566216507304365"
665,111001076937,COLEGIO SAN FRANCISCO (IED),111001013633,SAN FRANCISCO II,B,Oficial,Distrital,Oficial,KR 20 C # 67 - 00 SUR,7313004 / 7168123 / 1718689,7174266,coldisanfrancisco19@redp.edu.co,,A,Mañana / Tarde,Básica Primaria,Educación Tradicional / Aceleración del Aprendizaje,,,,Afrocolombiano,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14971596688945","4,562430394826031"
666,111001076937,COLEGIO SAN FRANCISCO (IED),111001075213,SAN FRANCISCO III,C,Oficial,Distrital,Oficial,KR 20 A # 67 - 65 SUR,7188205 / 1718689,7174266,coldisanfrancisco19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,,,Afrocolombiano,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14936456661155","4,5620812899810534"
667,111001030821,COLEGIO SANTA BARBARA (IED),111001030821,COMPARTIR MEISSEN,A,Oficial,Distrital,Oficial,KR 18 T # 65 A - 27 SUR,7187846 / 7187845,7187845 EXT 103,cedcompartirmeiss19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,,,,,1696,0,0,13,0,B,"1,76",Urbana,Mixto,"-74,14595876860352","4,55761415194885"
668,111001030821,COLEGIO SANTA BARBARA (IED),111001106241,COMPARTIR MEISSEN,B,Oficial,Distrital,Oficial,KR 18 X # 68 A - 02 SUR,7172363,7187845 EXT 103,cedcompartirmeiss19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,,,Afrocolombiano,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,1492116850283","4,557219211655472"
669,111001030821,COLEGIO SANTA BARBARA (IED),111001075302,SANTA BARBARA,C,Oficial,Distrital,Oficial,KR 18 Q BIS B # 67 C - 21 SUR,7905844,7187845 EXT 103,cedcompartirmeiss19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,,,,,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14786419683075","4,555397211835428"
643,111001092410,COLEGIO LA ESTANCIA - SAN ISIDRO LABRADOR (IED),111001092410,LA ESTANCIA,A,Oficial,Distrital,Oficial,CL 59 A SUR # 75 B - 75,7800014 / 7801757 / 7797604,7800014 EXT 14,coldilaestancia19@redp.edu.co,,A,Mañana / Tarde / Noche,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Educación para Jóvenes en Extraedad y Adultos,,Auditiva / Visual / Múltiple,,Afrocolombiano,Desplazado / Desvinculado,886,1283,0,42,0,No Aplica,0,Urbana,Mixto,"-74,17599915664489","4,592903674738174"
644,111001092410,COLEGIO LA ESTANCIA - SAN ISIDRO LABRADOR (IED),111001075221,SAN ISIDRO LABRADOR,B,Oficial,Distrital,Oficial,KR 77 C # 59 A - 15 SUR,7809119 / 7792842 / 7792845 / 7992842,7800014 EXT 14,coldilaestancia19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,Auditiva / Visual,,Afrocolombiano,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,18196862609958","4,59171489021"
645,111001098973,COLEGIO LA JOYA (IED),111001098973,LA JOYA,A,Oficial,Distrital,Oficial,CL 80 A SUR # 18 C - 70,7923879 / 7923868,7923868,Rectoriadonbosco@gmail.com,,A,Única,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,Auditiva / Motora / Cognitiva,,,Desplazado,1002,0,0,1,0,C,0,Urbana,Mixto,"-74,1453420365334","4,537273355252206"
646,111001027251,COLEGIO LEON DE GREIFF (IED),111001027251,LEON DE GREIFF,A,Oficial,Distrital,Oficial,KR 17 B BIS A # 67 - 30 SUR,7907317 / 7652368 / 7652380,7652380,coldileondegreiff19@redp.edu.co,,A,Mañana / Tarde / Noche,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Educación para Jóvenes en Extraedad y Adultos,,,,,Desplazado / Desvinculado,2054,0,0,5,0,B,0,Urbana,Mixto,"-74,13815957554384","4,550818562530057"
647,111001075329,COLEGIO MARIA MERCEDES CARRANZA (IED),111001075329,MARIA MERCEDES CARRANZA,A,Oficial,Distrital,Oficial,TV 70 G # 65 - 02 SUR,7801354 / 7750954 / 7750033,7759794,colmarmercedcarranza@redp.edu.co,www.colegiommc.com,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,,,,Desplazado,0,3066,0,275,0,B,"0,82",Urbana,Mixto,"-74,16328568939927","4,5865330469684995"
648,211850001180,COLEGIO MOCHUELO ALTO (CED),211850001180,MOCHUELO ALTO,A,Oficial,Distrital,Oficial,KM 24 VIA PASQUILLA,2009472 / 2008444,2009060,escdimochueloalto19@redp.edu.co,,A,Mañana,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,Cognitiva,,Indígena / Afrocolombiano,Desplazado,369,0,299,0,0,No Aplica,0,Rural,Mixto,"-74,14823012556174","4,488838077850546"
649,111001034240,COLEGIO NICOLAS GOMEZ DAVILA (IED),111001034240,NICOLAS GOMEZ DAVILA,A,Oficial,Distrital,Oficial,CL 67 SUR # 20 D - 20,7168030 / 7168041,7168041,colnicolasgomezd@redp.edu.co,http://colegionicolasgomezdavila.co/,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,Auditiva / Cognitiva,,,,2563,0,0,44,0,B,"3,46",Urbana,Mixto,"-74,14884067093449","4,563681375219717"
650,111001034240,COLEGIO NICOLAS GOMEZ DAVILA (IED),111001043028,LA CASONA,B,Oficial,Distrital,Oficial,KR 20 B # 69 H - 33 SUR M J,7167220,7168041,colnicolasgomezd@redp.edu.co,http://colegionicolasgomezdavila.co/,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,Cognitiva,,,,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,1525061620097","4,561599646495658"
651,111001047678,COLEGIO PARAISO MIRADOR (IED),111001047678,PARAISO MIRADOR,A,Oficial,Distrital,Oficial,KR 27 L # 71 H - 46 SUR,7925201,7913246,escdiparaisomirado19@redp.edu.co,,A,Mañana / Tarde / Fin de Semana,Preescolar / Básica Secundaria / Media,Preescolar Escolarizado / Educación para Jóvenes en Extraedad y Adultos,,Motora / Cognitiva,,,Desplazado / Desvinculado / Hijo Desmovilizado,2070,0,0,28,0,C,"2,28",Urbana,Mixto,"-74,16185363559752","4,551597294010971"
598,111001032395,COLEGIO REPUBLICA EE.UU DE AMERICA (IED),111001032395,REPUBLICA EEUU DE AMERICA,A,Oficial,Distrital,Oficial,CL 22 SUR # 22 - 65,2786164,2786164 / 3662067,coldirepeeuudeamer18@redp.edu.co,,A,Única,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,40x40,,,,Desplazado,724,0,52,37,35,B,"4,28",Urbana,Mixto,"-74,10610153634002","4,584777979763975"
599,111001014028,COLEGIO REPUBLICA FEDERAL DE ALEMANIA (IED),111001014028,FEDERAL DE ALEMANIA,A,Oficial,Distrital,Oficial,KR 24 # 44 - 05 SUR,7142428 / 7142585 / 2799616,7694830,cedrepfederaldeal18@redp.edu.co,,A,Única,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,,,,,727,0,253,46,0,B,0,Urbana,Mixto,"-74,12547888063641","4,578726598286331"
600,111001010928,COLEGIO RESTREPO MILLAN (IED),111001010928,RESTREPO MILLAN,A,Oficial,Distrital,Oficial,CL 40 SUR # 23 - 25,2053030 / 2053498 / 7675358 / 2053030,2053498,colegiopsansebastian@gmail.com,,A,Mañana / Tarde / Noche,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Educación para Jóvenes en Extraedad y Adultos,,Cognitiva,,,Desplazado / Desvinculado / Hijo Desmovilizado,2982,0,535,207,24,B,"1,12",Urbana,Mixto,"-74,12139683986564","4,57906373004811"
601,111001010928,COLEGIO RESTREPO MILLAN (IED),111001014915,ISABEL II DE INGLATERRA,B,Oficial,Distrital,Oficial,CL 41 SUR # 26 - 20,2799272 / 7694861,7694861,colnarestrepomilla18@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,Motora,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,12321219940924","4,583294277573406"
602,111001010928,COLEGIO RESTREPO MILLAN (IED),111001017973,EL PESEBRE,C,Oficial,Distrital,Oficial,AV CARACAS # 38 - 02 SUR,2053030,2053498,colnarestrepomilla18@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,11950940848679","4,575567452978651"
603,111001013811,COLEGIO SAN AGUSTIN (IED),111001013811,SAN AGUSTIN,A,Oficial,Distrital,Oficial,CL 50 A SUR # 5 C - 40,2793580 / 5671091 / 5671121,5691091 / 5671091,cedsanagustin18@redp.edu.co / colsanagustin18ied@gmail.com,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,,Auditiva / Visual / Motora / Cognitiva,,Afrocolombiano,,2945,0,0,18,0,B,"0,03",Urbana,Mixto,"-74,11363119708521","4,547676085686493"
604,111001013811,COLEGIO SAN AGUSTIN (IED),111001107719,SANTO TORIBIO DE MOGROVEJO,B,Oficial,Distrital,Oficial,CL 49 A SUR # 5 A - 37,5670053,,cedsanagustin18@redp.edu.co,,A,Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,,,,,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,1122736603329","4,547285424846921"
605,111001035572,COLEGIO ACACIA II (IED),111001035572,ACACIA II,A,Oficial,Distrital,Oficial,CL 62 SUR # 19 B - 42,7911558 / 7910925 / 7907093,7911558 / 7910925,cedacaciasii19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,Motora / Cognitiva,Capacidades Excepcionales,Afrocolombiano,Desplazado,2677,0,0,38,0,B,"2,58",Urbana,Mixto,"-74,14201177606098","4,560800021082974"
606,111001035572,COLEGIO ACACIA II (IED),111001013625,ACACIA I,B,Oficial,Distrital,Oficial,DG 62 D SUR # 19 A - 55,7904088 / 7903328,,cedacaciasii19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional,,Cognitiva,,,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,14437239052414","4,559334185854464"
607,111001107859,COLEGIO ANTONIO GARCIA (IED),111001107859,ANTONIO GARCIA,A,Oficial,Distrital,Oficial,KR 17 F # 73 A - 31 SUR,7663708 / 09 / 7663710/11 / 7663712,7663710 EXT 103,iedantoniogarcia@redp.edu.co / jmperez@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional,,Auditiva / Cognitiva,,Indígena / Afrocolombiano,Desplazado / Hijo Desmovilizado,0,2510,47,12,0,B,0,Urbana,Mixto,"-74,13946396167574","4,544646941006207"
608,111001047571,COLEGIO ARBORIZADORA ALTA (IED),111001047571,ARBORIZADORA ALTA,A,Oficial,Distrital,Oficial,KR 43 # 70 A - 50 SUR,7168062 / 7168064 / 7168040,7168040 / 7168064 EXT 13,cedarborizadoraal19@redp.edu.co,www.iedarborizadoraalta.org,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,,,,Indígena / Afrocolombiano,Desplazado,2547,0,0,17,0,C,"1,32",Urbana,Mixto,"-74,16003689444501","4,568189886121936"
609,111001047571,COLEGIO ARBORIZADORA ALTA (IED),111001075086,PRADERA ESPERANZA,B,Oficial,Distrital,Oficial,KR 44 # 72 - 36 SUR,7310165,7310165,cedarborizadoraal19@redp.edu.co,www.iedarborizadoraalta.org,A,Mañana / Tarde,Preescolar / Básica Primaria,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,,Motora / Cognitiva,,Afrocolombiano,Desplazado,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,No Aplica,Urbana,Mixto,"-74,16233493675706","4,568887327661001"
610,111001030848,COLEGIO ARBORIZADORA BAJA (IED),111001030848,ARBORIZADORA BAJA,A,Oficial,Distrital,Oficial,CL 59 I SUR # 44 A - 02,7313995 / 7185789 / 7313994,7313995,cedarborizadoraba19@redp.edu.co,,A,Mañana / Tarde,Preescolar / Básica Primaria / Básica Secundaria / Media,Preescolar Escolarizado / Educación Tradicional / Aceleración del Aprendizaje,,Motora,,Afrocolombiano,,2434,0,0,29,0,B,0,Urbana,Mixto,"-74,15161537370933","4,575085690502281"
